/Reviews,,,,,,,,,,,,,
/@slot1,/@slot12,/@slot2,/Review/@rid,/Review/#id,/Review/sentences/sentence/@id,/Review/sentences/sentence/@OutOfScope,/Review/sentences/sentence/#id,/Review/sentences/sentence/Opinions/Opinion/@category,/Review/sentences/sentence/Opinions/Opinion/@from,/Review/sentences/sentence/Opinions/Opinion/@polarity,/Review/sentences/sentence/Opinions/Opinion/@target,/Review/sentences/sentence/Opinions/Opinion/@to,/Review/sentences/sentence/text
u,u,u,Review-g641832-d2274858_1,260,Review-g641832-d2274858_1:1,,1543,SERVICE#GENERAL,0,negative,NULL,0,"Gereserveerd en 10 min buiten gewacht samen met nog een koppel die daar moest zijn, 3 uur gewacht op een derde voorgerecht, toen we de opmerking maakten werden we gevraagd of we wilden afrekenen door de uitbaatster, moeilijk een lach op de uitbaatster gezicht te krijgen toen we besloten om af te rekenen kwam de kok doodgewoonweg zeggen dat we geen respect tonen voor de keuken, wij zijn mensen die regelmatig gaan eten maar dit heb ik toch nog niet meegemaakt, spijtig maar zo wil een klant niet behandeld worden als hij een peperdure rekening betaald, het eten was lekker maar te lang moeten wachten sorry"
u,u,u,Review-g641832-d2274858_1,260,Review-g641832-d2274858_1:1,,1543,SERVICE#GENERAL,240,negative,uitbaatster,251,"Gereserveerd en 10 min buiten gewacht samen met nog een koppel die daar moest zijn, 3 uur gewacht op een derde voorgerecht, toen we de opmerking maakten werden we gevraagd of we wilden afrekenen door de uitbaatster, moeilijk een lach op de uitbaatster gezicht te krijgen toen we besloten om af te rekenen kwam de kok doodgewoonweg zeggen dat we geen respect tonen voor de keuken, wij zijn mensen die regelmatig gaan eten maar dit heb ik toch nog niet meegemaakt, spijtig maar zo wil een klant niet behandeld worden als hij een peperdure rekening betaald, het eten was lekker maar te lang moeten wachten sorry"
u,u,u,Review-g641832-d2274858_2,261,Review-g641832-d2274858_2:1,,1544,RESTAURANT#PRICES,234,negative,rekening,242,"Gisteren gaan eten bij Boury, sorry maar begrijp niet dat dit een ster verdiend, de bediening van de zaakvoerster laat alles te wensen over, een lach kan er niet af en de gerechten die warm dienden te hebben waren koud, een peperdure rekening en niet goed gegeten een snak en een snauw bij het afrekenen sorry hoor maar als je deze prijs betaald, denk toch dat sommige mensen dienen hun mening te herzien dit is geen restaurant maar voor mij een bistro, personeel was wel vriendelijk en excuseren zich aan tafel voor het gedrag van hun oversten, dit kan ik echt niet aanraden"
u,u,u,Review-g641832-d2274858_2,261,Review-g641832-d2274858_2:1,,1544,FOOD#QUALITY,171,negative,gerechten,180,"Gisteren gaan eten bij Boury, sorry maar begrijp niet dat dit een ster verdiend, de bediening van de zaakvoerster laat alles te wensen over, een lach kan er niet af en de gerechten die warm dienden te hebben waren koud, een peperdure rekening en niet goed gegeten een snak en een snauw bij het afrekenen sorry hoor maar als je deze prijs betaald, denk toch dat sommige mensen dienen hun mening te herzien dit is geen restaurant maar voor mij een bistro, personeel was wel vriendelijk en excuseren zich aan tafel voor het gedrag van hun oversten, dit kan ik echt niet aanraden"
u,u,u,Review-g641832-d2274858_2,261,Review-g641832-d2274858_2:1,,1544,SERVICE#GENERAL,84,negative,bediening van de zaakvoerster,113,"Gisteren gaan eten bij Boury, sorry maar begrijp niet dat dit een ster verdiend, de bediening van de zaakvoerster laat alles te wensen over, een lach kan er niet af en de gerechten die warm dienden te hebben waren koud, een peperdure rekening en niet goed gegeten een snak en een snauw bij het afrekenen sorry hoor maar als je deze prijs betaald, denk toch dat sommige mensen dienen hun mening te herzien dit is geen restaurant maar voor mij een bistro, personeel was wel vriendelijk en excuseren zich aan tafel voor het gedrag van hun oversten, dit kan ik echt niet aanraden"
u,u,u,Review-g641832-d2274858_2,261,Review-g641832-d2274858_2:1,,1544,RESTAURANT#GENERAL,23,negative,boury,28,"Gisteren gaan eten bij Boury, sorry maar begrijp niet dat dit een ster verdiend, de bediening van de zaakvoerster laat alles te wensen over, een lach kan er niet af en de gerechten die warm dienden te hebben waren koud, een peperdure rekening en niet goed gegeten een snak en een snauw bij het afrekenen sorry hoor maar als je deze prijs betaald, denk toch dat sommige mensen dienen hun mening te herzien dit is geen restaurant maar voor mij een bistro, personeel was wel vriendelijk en excuseren zich aan tafel voor het gedrag van hun oversten, dit kan ik echt niet aanraden"
u,u,u,Review-g641832-d2274858_2,261,Review-g641832-d2274858_2:1,,1544,RESTAURANT#GENERAL,0,negative,NULL,0,"Gisteren gaan eten bij Boury, sorry maar begrijp niet dat dit een ster verdiend, de bediening van de zaakvoerster laat alles te wensen over, een lach kan er niet af en de gerechten die warm dienden te hebben waren koud, een peperdure rekening en niet goed gegeten een snak en een snauw bij het afrekenen sorry hoor maar als je deze prijs betaald, denk toch dat sommige mensen dienen hun mening te herzien dit is geen restaurant maar voor mij een bistro, personeel was wel vriendelijk en excuseren zich aan tafel voor het gedrag van hun oversten, dit kan ik echt niet aanraden"
u,u,u,Review-g641832-d2274858_2,261,Review-g641832-d2274858_2:1,,1544,SERVICE#GENERAL,454,positive,personeel,463,"Gisteren gaan eten bij Boury, sorry maar begrijp niet dat dit een ster verdiend, de bediening van de zaakvoerster laat alles te wensen over, een lach kan er niet af en de gerechten die warm dienden te hebben waren koud, een peperdure rekening en niet goed gegeten een snak en een snauw bij het afrekenen sorry hoor maar als je deze prijs betaald, denk toch dat sommige mensen dienen hun mening te herzien dit is geen restaurant maar voor mij een bistro, personeel was wel vriendelijk en excuseren zich aan tafel voor het gedrag van hun oversten, dit kan ik echt niet aanraden"
u,u,u,Review-g641832-d2274858_2,261,Review-g641832-d2274858_2:1,,1544,FOOD#QUALITY,0,negative,NULL,0,"Gisteren gaan eten bij Boury, sorry maar begrijp niet dat dit een ster verdiend, de bediening van de zaakvoerster laat alles te wensen over, een lach kan er niet af en de gerechten die warm dienden te hebben waren koud, een peperdure rekening en niet goed gegeten een snak en een snauw bij het afrekenen sorry hoor maar als je deze prijs betaald, denk toch dat sommige mensen dienen hun mening te herzien dit is geen restaurant maar voor mij een bistro, personeel was wel vriendelijk en excuseren zich aan tafel voor het gedrag van hun oversten, dit kan ik echt niet aanraden"
u,u,u,Review-g641832-d2274858_2,261,Review-g641832-d2274858_2:1,,1544,RESTAURANT#GENERAL,0,negative,NULL,0,"Gisteren gaan eten bij Boury, sorry maar begrijp niet dat dit een ster verdiend, de bediening van de zaakvoerster laat alles te wensen over, een lach kan er niet af en de gerechten die warm dienden te hebben waren koud, een peperdure rekening en niet goed gegeten een snak en een snauw bij het afrekenen sorry hoor maar als je deze prijs betaald, denk toch dat sommige mensen dienen hun mening te herzien dit is geen restaurant maar voor mij een bistro, personeel was wel vriendelijk en excuseren zich aan tafel voor het gedrag van hun oversten, dit kan ik echt niet aanraden"
u,u,u,Review-g641832-d2274858_4,262,Review-g641832-d2274858_4:1,,1545,SERVICE#GENERAL,0,positive,NULL,0,al van bij het binnenkomen voelden wij ons welkom.
u,u,u,Review-g641832-d2274858_4,262,Review-g641832-d2274858_4:2,,1546,,,,,,bij de apero volgden verschillende hapjes.
u,u,u,Review-g641832-d2274858_4,262,Review-g641832-d2274858_4:3,,1547,FOOD#STYLE_OPTIONS,19,positive,hoofdgerecht,31,het voorgerecht en hoofdgerecht waren echt plaatjes.
u,u,u,Review-g641832-d2274858_4,262,Review-g641832-d2274858_4:3,,1547,FOOD#STYLE_OPTIONS,4,positive,voorgerecht,15,het voorgerecht en hoofdgerecht waren echt plaatjes.
u,u,u,Review-g641832-d2274858_4,262,Review-g641832-d2274858_4:4,,1548,FOOD#QUALITY,4,positive,dessert,11,het dessert en mignardises bij de koffie zorgden voor de perfecte afsluiter.
u,u,u,Review-g641832-d2274858_4,262,Review-g641832-d2274858_4:4,,1548,FOOD#QUALITY,15,positive,mignardises,26,het dessert en mignardises bij de koffie zorgden voor de perfecte afsluiter.
u,u,u,Review-g641832-d2274858_4,262,Review-g641832-d2274858_4:5,,1549,DRINKS#STYLE_OPTIONS,12,neutral,wijnen,18,de ongewone wijnen waren werkelijk ontdekkingen.
u,u,u,Review-g641832-d2274858_4,262,Review-g641832-d2274858_4:5,,1549,DRINKS#QUALITY,12,positive,wijnen,18,de ongewone wijnen waren werkelijk ontdekkingen.
u,u,u,Review-g641832-d2274858_4,262,Review-g641832-d2274858_4:6,,1550,RESTAURANT#GENERAL,12,positive,restaurant,22,Kortom: dit restaurant moet je bezoeken!
u,u,u,Review-g641832-d2274858_4,262,Review-g641832-d2274858_4:7,,1551,SERVICE#GENERAL,33,positive,boury team,43,een dikke proficiat aan het hele Boury team!
u,u,u,Review-g641834-d4214987_1,263,Review-g641834-d4214987_1:1,,1552,SERVICE#GENERAL,0,positive,NULL,0,"Het is een leuke, originele brasserie waar je steeds welkom bent en lekkere verse producten krijgt;"
u,u,u,Review-g641834-d4214987_1,263,Review-g641834-d4214987_1:1,,1552,RESTAURANT#GENERAL,28,positive,brasserie,37,"Het is een leuke, originele brasserie waar je steeds welkom bent en lekkere verse producten krijgt;"
u,u,u,Review-g641834-d4214987_1,263,Review-g641834-d4214987_1:1,,1552,FOOD#QUALITY,82,positive,producten,91,"Het is een leuke, originele brasserie waar je steeds welkom bent en lekkere verse producten krijgt;"
u,u,u,Review-g641834-d4214987_1,263,Review-g641834-d4214987_1:2,,1553,RESTAURANT#PRICES,0,positive,NULL,0,"Een minpuntje vind ik echter de prijs, met 2 personen zit je gauw boven de 120 euro."
u,u,u,Review-g641834-d4214987_2,264,Review-g641834-d4214987_2:1,,1554,FOOD#QUALITY,0,positive,NULL,0,Als je eens goed wilt eten als je in Veurne bent dan moet je zeker binnen springen bij Lowie.
u,u,u,Review-g641834-d4214987_2,264,Review-g641834-d4214987_2:2,,1555,FOOD#QUALITY,60,positive,eten,64,"Interieur is gezellig, de bediening heel vlot en vooral het eten is er lekker."
u,u,u,Review-g641834-d4214987_2,264,Review-g641834-d4214987_2:2,,1555,SERVICE#GENERAL,26,positive,bediening,35,"Interieur is gezellig, de bediening heel vlot en vooral het eten is er lekker."
u,u,u,Review-g641834-d4214987_2,264,Review-g641834-d4214987_2:2,,1555,AMBIENCE#GENERAL,0,positive,interieur,9,"Interieur is gezellig, de bediening heel vlot en vooral het eten is er lekker."
u,u,u,Review-g641834-d4214987_2,264,Review-g641834-d4214987_2:3,,1556,FOOD#QUALITY,9,positive,keuken,15,Eerlijke keuken en als je graag steak tartaar eet dan moet het daar zeker proeven met de zelf gesneden en gebakken frietjes
u,u,u,Review-g641834-d4214987_2,264,Review-g641834-d4214987_2:3,,1556,FOOD#QUALITY,32,positive,steak tartaar,45,Eerlijke keuken en als je graag steak tartaar eet dan moet het daar zeker proeven met de zelf gesneden en gebakken frietjes
u,u,u,Review-g641834-d4214987_4,265,Review-g641834-d4214987_4:1,,1557,,,,,,ik had een klant te verwennen in Veurne.
u,u,u,Review-g641834-d4214987_4,265,Review-g641834-d4214987_4:2,,1558,,,,,,"Ik herinner mij de vorige super avond, dus nam ik geen geen risico en ging ik deze brasserie bezoeken."
u,u,u,Review-g641834-d4214987_4,265,Review-g641834-d4214987_4:3,,1559,FOOD#QUALITY,40,positive,huisspecialiteiten,58,"Kroketten van zwezerik, en andere prima huisspecialiteiten, en suggestie, enz."
u,u,u,Review-g641834-d4214987_4,265,Review-g641834-d4214987_4:4,,1560,,,,,,"En afsluiten met wat grappige annecdotes, mijn klant was in de wolken!"
u,u,u,Review-g641835-d742342_1,266,Review-g641835-d742342_1:1,,1561,SERVICE#GENERAL,112,positive,bediening,121,"Dit is voor mij één van de beste restaurants in België, originele gerechtjes alsook de aangepaste borden, ookde bediening is subliem"
u,u,u,Review-g641835-d742342_1,266,Review-g641835-d742342_1:1,,1561,FOOD#QUALITY,66,positive,gerechtjes,76,"Dit is voor mij één van de beste restaurants in België, originele gerechtjes alsook de aangepaste borden, ookde bediening is subliem"
u,u,u,Review-g641835-d742342_1,266,Review-g641835-d742342_1:1,,1561,RESTAURANT#GENERAL,0,positive,NULL,0,"Dit is voor mij één van de beste restaurants in België, originele gerechtjes alsook de aangepaste borden, ookde bediening is subliem"
u,u,u,Review-g641835-d742342_2,267,Review-g641835-d742342_2:1,,1562,RESTAURANT#GENERAL,0,positive,NULL,0,hier eten is een belevenis.
u,u,u,Review-g641835-d742342_2,267,Review-g641835-d742342_2:2,,1563,SERVICE#GENERAL,0,positive,NULL,0,Aangepaste maaltijden voor dingen die men niet lust waren absoluut geen probleem.
u,u,u,Review-g641835-d742342_2,267,Review-g641835-d742342_2:3,,1564,DRINKS#QUALITY,48,positive,wijn,52,"Super lekker gegeten, goede bediening, sublieme wijn."
u,u,u,Review-g641835-d742342_2,267,Review-g641835-d742342_2:3,,1564,SERVICE#GENERAL,28,positive,bediening,37,"Super lekker gegeten, goede bediening, sublieme wijn."
u,u,u,Review-g641835-d742342_2,267,Review-g641835-d742342_2:3,,1564,FOOD#QUALITY,0,positive,NULL,0,"Super lekker gegeten, goede bediening, sublieme wijn."
u,u,u,Review-g641835-d742342_2,267,Review-g641835-d742342_2:4,,1565,FOOD#QUALITY,4,positive,dessert,11,Het dessert was de top of the bill met de boswandeling.
u,u,u,Review-g641835-d742342_2,267,Review-g641835-d742342_2:5,,1566,,,,,,Een bos tafereel gemaakt uit chocolade op een bordje van takken en mos met ochtendauw die uit een potje opsteeg.
u,u,u,Review-g641835-d742342_2,267,Review-g641835-d742342_2:6,,1567,FOOD#QUALITY,0,positive,NULL,0,Dit is echt genieten!
u,u,u,Review-g641835-d742342_4,268,Review-g641835-d742342_4:1,,1568,RESTAURANT#GENERAL,0,positive,NULL,0,Waarom nog geen 2 sterren?
u,u,u,Review-g641835-d742342_4,268,Review-g641835-d742342_4:2,,1569,AMBIENCE#GENERAL,61,positive,binnen,67,Parking en omgeving niet uitnodigend maar wat een verrassing binnen
u,u,u,Review-g641835-d742342_4,268,Review-g641835-d742342_4:2,,1569,LOCATION#GENERAL,11,negative,omgeving,19,Parking en omgeving niet uitnodigend maar wat een verrassing binnen
u,u,u,Review-g641835-d742342_4,268,Review-g641835-d742342_4:2,,1569,LOCATION#GENERAL,0,negative,parking,7,Parking en omgeving niet uitnodigend maar wat een verrassing binnen
u,u,u,Review-g641835-d742342_4,268,Review-g641835-d742342_4:3,,1570,SERVICE#GENERAL,29,positive,bediening,38,"-Verzorgde en toch familiale bediening, oogstrelende variaties in bordjes en steeds die kleine smaakbommetjes die zorgen voor culinair genot"
u,u,u,Review-g641835-d742342_4,268,Review-g641835-d742342_4:3,,1570,FOOD#STYLE_OPTIONS,53,positive,variaties,62,"-Verzorgde en toch familiale bediening, oogstrelende variaties in bordjes en steeds die kleine smaakbommetjes die zorgen voor culinair genot"
u,u,u,Review-g641835-d742342_4,268,Review-g641835-d742342_4:3,,1570,FOOD#QUALITY,0,positive,NULL,0,"-Verzorgde en toch familiale bediening, oogstrelende variaties in bordjes en steeds die kleine smaakbommetjes die zorgen voor culinair genot"
u,u,u,Review-g641835-d742342_4,268,Review-g641835-d742342_4:4,,1571,FOOD#QUALITY,4,positive,chef,8,-de chef gefeliciteerd met zijn durf om nieuwe smaken te toveren
u,u,u,Review-g661772-d7081883_2,269,Review-g661772-d7081883_2:1,,1572,FOOD#QUALITY,51,positive,maaltijd,59,Perfect evenwicht tussen gezellige sfeer en unieke maaltijd.
u,u,u,Review-g661772-d7081883_2,269,Review-g661772-d7081883_2:1,,1572,AMBIENCE#GENERAL,35,positive,sfeer,40,Perfect evenwicht tussen gezellige sfeer en unieke maaltijd.
u,u,u,Review-g661772-d7081883_2,269,Review-g661772-d7081883_2:2,,1573,,,,,,De chef vroeg of hij zich op culinair vlak mocht uitleven.
u,u,u,Review-g661772-d7081883_2,269,Review-g661772-d7081883_2:3,,1574,FOOD#QUALITY,0,positive,NULL,0,Hij deed dit op een schitterende manier.
u,u,u,Review-g661772-d7081883_2,269,Review-g661772-d7081883_2:4,,1575,FOOD#STYLE_OPTIONS,4,positive,gerechtje,13,Elk gerechtje was een streling voor de tong én het oog.
u,u,u,Review-g661772-d7081883_2,269,Review-g661772-d7081883_2:4,,1575,FOOD#QUALITY,4,positive,gerechtje,13,Elk gerechtje was een streling voor de tong én het oog.
u,u,u,Review-g661772-d7081883_2,269,Review-g661772-d7081883_2:5,,1576,DRINKS#QUALITY,15,positive,wijnen,21,De bijpassende wijnen maakten de unieke ervaring compleet.
u,u,u,Review-g661772-d7081883_2,269,Review-g661772-d7081883_2:6,,1577,SERVICE#GENERAL,16,positive,chef,20,Je voelt dat de chef en zijn maître dit met héél veel passie doen.
u,u,u,Review-g661772-d7081883_2,269,Review-g661772-d7081883_2:7,,1578,,,,,,Dankbaar kijken we terug op een fijne avond.
u,u,u,Review-g661772-d7081883_3,270,Review-g661772-d7081883_3:1,,1579,RESTAURANT#GENERAL,84,positive,restaurant,94,"Chef Marc, Maître Bert, ik heb enorm genoten van de schitterende beleving in jullie restaurant."
u,u,u,Review-g661772-d7081883_3,270,Review-g661772-d7081883_3:2,,1580,SERVICE#GENERAL,75,positive,bediening,84,Een echte verrijking voor de streek met een top keuken en een fantastische bediening!
u,u,u,Review-g661772-d7081883_3,270,Review-g661772-d7081883_3:2,,1580,FOOD#QUALITY,48,positive,keuken,54,Een echte verrijking voor de streek met een top keuken en een fantastische bediening!
u,u,u,Review-g661772-d7081883_3,270,Review-g661772-d7081883_3:2,,1580,RESTAURANT#GENERAL,0,positive,NULL,0,Een echte verrijking voor de streek met een top keuken en een fantastische bediening!
u,u,u,Review-g661772-d7081883_3,270,Review-g661772-d7081883_3:3,,1581,RESTAURANT#GENERAL,0,positive,NULL,0,Ik kom zeker graag terug!
u,u,u,Review-g661772-d7081883_3,270,Review-g661772-d7081883_3:4,,1582,,,,,,Mvg Kristof
u,u,u,Review-g661772-d7081883_4,271,Review-g661772-d7081883_4:1,,1583,SERVICE#GENERAL,59,positive,bediening,68,Zeer hoog culinair niveau en super vriendelijke en bekwame bediening!
u,u,u,Review-g661772-d7081883_4,271,Review-g661772-d7081883_4:1,,1583,FOOD#QUALITY,0,positive,NULL,0,Zeer hoog culinair niveau en super vriendelijke en bekwame bediening!
u,u,u,Review-g661772-d7081883_4,271,Review-g661772-d7081883_4:2,,1584,DRINKS#STYLE_OPTIONS,48,positive,wijnkeuzes,58,"Heerlijke combinaties, pure smaken, uitstekende wijnkeuzes, kortom genieten!"
u,u,u,Review-g661772-d7081883_4,271,Review-g661772-d7081883_4:2,,1584,FOOD#QUALITY,28,positive,smaken,34,"Heerlijke combinaties, pure smaken, uitstekende wijnkeuzes, kortom genieten!"
u,u,u,Review-g661772-d7081883_4,271,Review-g661772-d7081883_4:2,,1584,FOOD#QUALITY,10,positive,combinaties,21,"Heerlijke combinaties, pure smaken, uitstekende wijnkeuzes, kortom genieten!"
u,u,u,Review-g661772-d7081883_4,271,Review-g661772-d7081883_4:2,,1584,RESTAURANT#GENERAL,0,positive,NULL,0,"Heerlijke combinaties, pure smaken, uitstekende wijnkeuzes, kortom genieten!"
u,u,u,Review-g661772-d7081883_4,271,Review-g661772-d7081883_4:3,,1585,,,,,,Ook voor de snelle lunch ideaal.
u,u,u,Review-g663127-d6437804_1,272,Review-g663127-d6437804_1:1,,1586,SERVICE#GENERAL,29,positive,zaakvoerster,41,hartelijke ontvangst door de zaakvoerster.
u,u,u,Review-g663127-d6437804_1,272,Review-g663127-d6437804_1:2,,1587,AMBIENCE#GENERAL,15,positive,restaurant,25,"Gezellig, knus restaurant, zowel beneden als op de bovenverdieping (3 zaaltjes verschillend ingericht en alledrie gezellig)."
u,u,u,Review-g663127-d6437804_1,272,Review-g663127-d6437804_1:3,,1588,FOOD#QUALITY,18,positive,menu 'parels van india,40,"We kozen voor het menu 'Parels van India', een aanrader voor wie wil kennismaken met verschillende gerechten uit India."
u,u,u,Review-g663127-d6437804_1,272,Review-g663127-d6437804_1:4,,1589,SERVICE#GENERAL,0,positive,NULL,0,Je krijgt telkens een beetje uitleg bij elk gerecht en welke sausjes er het beste bij welk gerecht passen.
u,u,u,Review-g663127-d6437804_1,272,Review-g663127-d6437804_1:5,,1590,FOOD#STYLE_OPTIONS,22,positive,"lam, kip en scampi's",42,"We konden proeven van lam, kip en scampi's op verschillende manieren bereid."
u,u,u,Review-g663127-d6437804_1,272,Review-g663127-d6437804_1:6,,1591,SERVICE#GENERAL,18,positive,bediening,27,Zeer vriendelijke bediening en lekkere wijnen (wij kozen voor de aangepaste wijnen).
u,u,u,Review-g663127-d6437804_1,272,Review-g663127-d6437804_1:6,,1591,DRINKS#QUALITY,39,positive,wijnen,45,Zeer vriendelijke bediening en lekkere wijnen (wij kozen voor de aangepaste wijnen).
u,u,u,Review-g663127-d6437804_1,272,Review-g663127-d6437804_1:7,,1592,FOOD#QUALITY,0,positive,NULL,0,"Alles is vers bereid, je waant je even in India!"
u,u,u,Review-g663127-d6437804_1,272,Review-g663127-d6437804_1:8,,1593,RESTAURANT#GENERAL,0,positive,NULL,0,Zeker een aanrader en voor herhaling vatbaar.
u,u,u,Review-g663127-d6437804_2,273,Review-g663127-d6437804_2:1,,1594,RESTAURANT#GENERAL,0,positive,NULL,0,Zeker een aanrader
u,u,u,Review-g663127-d6437804_2,273,Review-g663127-d6437804_2:2,,1595,,,,,,Als je de exotische keuken nog nooit eerder geprobeert hebt!
u,u,u,Review-g663127-d6437804_2,273,Review-g663127-d6437804_2:3,,1596,,,,,,En voor de mensen die het liever belgisch houden is er ook een belgische keuken.
u,u,u,Review-g663127-d6437804_2,273,Review-g663127-d6437804_2:4,,1597,FOOD#STYLE_OPTIONS,0,positive,NULL,0,Het personeel is er zeer vriendelijk en voor de mensen die grote honger hebben geen enkel probleem!
u,u,u,Review-g663127-d6437804_2,273,Review-g663127-d6437804_2:4,,1597,SERVICE#GENERAL,4,positive,personeel,13,Het personeel is er zeer vriendelijk en voor de mensen die grote honger hebben geen enkel probleem!
u,u,u,Review-g663127-d6437804_2,273,Review-g663127-d6437804_2:5,,1598,SERVICE#GENERAL,0,positive,NULL,0,Je word rap besteld.
u,u,u,Review-g663127-d6437804_3,274,Review-g663127-d6437804_3:1,,1599,FOOD#QUALITY,66,positive,gerechten,75,"Reeds 5 keer geweest en steeds weer verrast Biryani met heerlijke gerechten: gevarieerd, kruidig en toch niet te pikant en alles tegen een eerlijke prijs."
u,u,u,Review-g663127-d6437804_3,274,Review-g663127-d6437804_3:1,,1599,FOOD#PRICES,0,positive,NULL,0,"Reeds 5 keer geweest en steeds weer verrast Biryani met heerlijke gerechten: gevarieerd, kruidig en toch niet te pikant en alles tegen een eerlijke prijs."
u,u,u,Review-g663127-d6437804_3,274,Review-g663127-d6437804_3:2,,1600,,,,,,Ook de lunch is een aanrader: een streling voor alle zintuigen.
u,u,u,Review-g663127-d6437804_3,274,Review-g663127-d6437804_3:3,,1601,SERVICE#GENERAL,3,positive,bediening,12,De bediening is vlot en steeds met een woordje uitleg.
u,u,u,Review-g663127-d6437804_3,274,Review-g663127-d6437804_3:4,,1602,SERVICE#GENERAL,11,positive,vicky,16,"en wanneer Vicky, de gastvrouw ook maar eventjes tijd heeft komt ze met de charme van de Indische gastvrijheid zelf peilen of alles ok is en of je genoten hebt!"
u,u,u,Review-g663127-d6437804_4,275,Review-g663127-d6437804_4:1,,1603,,,,,,"Vrij nieuw restaurant, bestaat sinds 2013."
u,u,u,Review-g663127-d6437804_4,275,Review-g663127-d6437804_4:2,,1604,,,,,,Tussen het station en het centrum van Ronse.
u,u,u,Review-g663127-d6437804_4,275,Review-g663127-d6437804_4:3,,1605,SERVICE#GENERAL,17,positive,ontvangst,26,Erg vriendelijke ontvangst.
u,u,u,Review-g663127-d6437804_4,275,Review-g663127-d6437804_4:4,,1606,FOOD#QUALITY,9,positive,eten,13,Verfijnd eten.
u,u,u,Review-g663127-d6437804_4,275,Review-g663127-d6437804_4:5,,1607,FOOD#QUALITY,3,positive,menu indira,14,De menu Indira was lekker.
u,u,u,Review-g663127-d6437804_4,275,Review-g663127-d6437804_4:6,,1608,FOOD#STYLE_OPTIONS,0,negative,NULL,0,"Geen grote hoeveelheden, maar wel verfijnd dus met meerdere extra's."
u,u,u,Review-g663127-d6437804_4,275,Review-g663127-d6437804_4:7,,1609,,,,,,Er is ook een tuinterras en een terras aan de straat.
u,u,u,Review-g663127-d6437804_4,275,Review-g663127-d6437804_4:8,,1610,,,,,,Dinsdag gesloten.
u,u,u,Review-g6739900-d1065393_1,276,Review-g6739900-d1065393_1:1,,1611,FOOD#QUALITY,104,neutral,eten,108,"perfect om tijdens een fietstocht hier te stoppen gelegen aan het water, mooi uitzicht en rustig lekker eten, niets speciaal maar was niet nodig"
u,u,u,Review-g6739900-d1065393_1,276,Review-g6739900-d1065393_1:1,,1611,AMBIENCE#GENERAL,0,positive,NULL,0,"perfect om tijdens een fietstocht hier te stoppen gelegen aan het water, mooi uitzicht en rustig lekker eten, niets speciaal maar was niet nodig"
u,u,u,Review-g6739900-d1065393_1,276,Review-g6739900-d1065393_1:1,,1611,LOCATION#GENERAL,0,neutral,NULL,0,"perfect om tijdens een fietstocht hier te stoppen gelegen aan het water, mooi uitzicht en rustig lekker eten, niets speciaal maar was niet nodig"
u,u,u,Review-g6739900-d1065393_2,277,Review-g6739900-d1065393_2:1,,1612,RESTAURANT#GENERAL,0,positive,NULL,0,Formidabel!
u,u,u,Review-g6739900-d1065393_2,277,Review-g6739900-d1065393_2:2,,1613,LOCATION#GENERAL,124,positive,locatie,131,Het enige woord dat past bij het huwelijksfeest van dochter Nathalie met schoonzoon Stijn op 2 augustus 2014 in deze unieke locatie.
u,u,u,Review-g6739900-d1065393_2,277,Review-g6739900-d1065393_2:3,,1614,FOOD#QUALITY,143,positive,maaltijden,153,"Van het boottochtje, aangeboden aan het huwelijkskoppel, via de gezellige en uitermate spontane en vriendelijke bediening naar de superlekkere maaltijden en de blije gezichten van familie en vrienden tot de fantastische huwelijkstaart!"
u,u,u,Review-g6739900-d1065393_2,277,Review-g6739900-d1065393_2:3,,1614,SERVICE#GENERAL,112,positive,bediening,121,"Van het boottochtje, aangeboden aan het huwelijkskoppel, via de gezellige en uitermate spontane en vriendelijke bediening naar de superlekkere maaltijden en de blije gezichten van familie en vrienden tot de fantastische huwelijkstaart!"
u,u,u,Review-g6739900-d1065393_2,277,Review-g6739900-d1065393_2:4,,1615,RESTAURANT#GENERAL,0,positive,NULL,0,En dit bij een stralend zonnetje: Een dag om nooit meer te vergeten... en een aanrader voor allen!
u,u,u,Review-g6739900-d1065393_3,278,Review-g6739900-d1065393_3:1,,1616,FOOD#QUALITY,73,neutral,eten,77,Wij zijn hier nu al een paar keer gaan eten op 2 jaar tijd en vinden het eten telkens opnieuw lekker maar niets speciaal.
u,u,u,Review-g6739900-d1065393_3,278,Review-g6739900-d1065393_3:2,,1617,FOOD#STYLE_OPTIONS,37,negative,menu,41,"Wat ons ook opgevallen is, is dat de menu op deze tijd eigenlijk bijna niet veranderd wat ik persoonlijk wel spijtig vind."
u,u,u,Review-g6739900-d1065393_3,278,Review-g6739900-d1065393_3:3,,1618,SERVICE#GENERAL,3,neutral,bediening,12,De bediening is best wel oke afhankelijk van wie/wanneer/... de ene is al wat vriendelijker dan de andere.
u,u,u,Review-g6739900-d1065393_3,278,Review-g6739900-d1065393_3:4,,1619,AMBIENCE#GENERAL,4,positive,uitzicht,12,Het uitzicht is echt wel aangenaam als je buiten zit en binnen is het gezellig.
u,u,u,Review-g6739900-d1065393_4,279,Review-g6739900-d1065393_4:1,,1620,RESTAURANT#GENERAL,57,positive,keyserhof,66,"Al een aantal keer gaan eten bij Gwen en Philippe in het Keyserhof, en altijd met een glimlach weer naar buiten gegaan."
