/Reviews,,,,,,
/Review/@rid,/Review/#id,/Review/Opinions/Opinion/@category,/Review/Opinions/Opinion/@polarity,/Review/sentences/sentence/@id,/Review/sentences/sentence/Opinions,/Review/sentences/sentence/text
1142,143,,,1142:0,,Geniş bahçesi ve terası ile bu lokasyona yakın arkadaşların yaz akşamlaında açık haavada nargile keyfi yapabilecekleri bir mekan.
1142,143,,,1142:1,,çıkışta dürüm tır da dürümlerinizi yiyebilirsiniz ?
1143,144,LOCATION#GENERAL,positive,,,
1143,144,AMBIENCE#GENERAL,positive,,,
1143,144,FOOD#QUALITY,positive,,,
1143,144,,,1143:0,,Ulasim oldukca kolay.
1143,144,,,1143:1,,Otoparki vale sistemiyle calisiyor.
1143,144,,,1143:2,,Cevre duzenlemesi okadar guzel yapilmiski daha yemekleri tatmadan iyi geldim diyorsunuz.
1143,144,,,1143:3,,"Etler , meze, salata ve patates kizartmasi da size kesinlikle aksini dusundurmuyor."
1143,144,,,1143:4,,Hepsi ayri lezzetli.
1144,145,RESTAURANT#GENERAL,negative,,,
1144,145,,,1144:0,,Acildigindan beri ara sira gidiyordum.
1144,145,,,1144:1,,Ickiyi yasakladiklari icin (kendi tabirleriyle %15 musteriden biri old.
1144,145,,,1144:2,,icin) artik gitmiyorum.
1144,145,,,1144:3,,Yasaklatanlara hayirli olsun!
1145,146,AMBIENCE#GENERAL,positive,,,
1145,146,FOOD#QUALITY,neutral,,,
1145,146,RESTAURANT#GENERAL,neutral,,,
1145,146,,,1145:0,,Vasat - Istanbul'daki kebapçilarla kiyaslayacak olursak gerçekten vasat.
1145,146,,,1145:1,,Ama benim derdim kebap degil yeni bir yer görmek diyorsaniz kesinlikle tavsiye edilir.
1145,146,,,1145:2,,Ancak çok büyük beklentiyle gidilmemeli ki sonra çok üzülmemeli:
1146,147,DRINKS#STYLE_OPTIONS,positive,,,
1146,147,FOOD#QUALITY,positive,,,
1146,147,RESTAURANT#GENERAL,positive,,,
1146,147,SERVICE#GENERAL,positive,,,
1146,147,,,1146:0,,Ozel gun yemeklerinizi yiyebileceginiz luks bir restorant.
1146,147,,,1146:1,,Kulbasti ve ozellikle ev yapimi sufleyi tavsiye ediyorum.
1146,147,,,1146:2,,Rezervasyon sirasinda ozel gununuzu soylediginiz takdirde sampanya ikramlari oluyor bu guzel bir jest
1147,148,RESTAURANT#PRICES,negative,,,
1147,148,FOOD#QUALITY,positive,,,
1147,148,SERVICE#GENERAL,conflict,,,
1147,148,,,1147:0,,Yemek servisi ve lezzeti iyi bir restaurant.
1147,148,,,1147:1,,Servis Süreleri biraz uzun birde bulunduğu mekana ve mekanın fiziksel kalitesine göre fiyatlar pahalı.
1147,148,,,1147:2,,Daha mütevazı menu fiyatları olsa daha sık ziyaret edilebilir
1148,149,RESTAURANT#GENERAL,positive,,,
1148,149,FOOD#QUALITY,positive,,,
1148,149,,,1148:0,,Çikolatalı baklavasına bayılıyorum kesinlikle en favori tatlım.
1148,149,,,1148:1,,Diğer bütün tatlılarının kalitesi ve lezzeti üst seviyede.
1148,149,,,1148:2,,Güllüoğlu bu konuda uzman.
1149,150,FOOD#QUALITY,positive,,,
1149,150,,,1149:0,,Nusret etin prensi diyorsak bildiğimiz var ki diyoruz.
1149,150,,,1149:1,,😎 Etleri muhteşem lezzetliydi.
1149,150,,,1149:2,,Evde de aynısını bir aşçı adayı olarak yapsam bile Nusret'inki farklı.
1149,150,,,1149:3,,Kaliteli yemek sevenler mutlaka gitsin denesin.
1150,151,RESTAURANT#GENERAL,positive,,,
1150,151,AMBIENCE#GENERAL,positive,,,
1150,151,FOOD#QUALITY,negative,,,
1150,151,SERVICE#GENERAL,positive,,,
1150,151,,,1150:0,,Jumbo combo ve kola istedim ama börek ve tavuk parçaları dışındaki tatlar bana göre değildi.
1150,151,,,1150:1,,Sosları sevmedim ve soğan halkalarının tadı tatlı geldi.
1150,151,,,1150:2,,Nachos istemediğime pişman oldum.
1150,151,,,1150:3,,Cumartesi olmasına rağmen sakindi.
1150,151,,,1150:4,,Telefonun şebekesi çekmediği için wifi ye bağlanmak istedim ama oturduğum müddetçe başarılı olmadım.
1150,151,,,1150:5,,Servis hızlı ve çalışanları pozitifti.
1150,151,,,1150:6,,Güzel bir cafe ama maalesef hard rock değil.
1151,152,RESTAURANT#PRICES,negative,,,
1151,152,RESTAURANT#GENERAL,negative,,,
1151,152,,,1151:0,,"açıkçası çokta tavsiye edilecek bir yer değil bence , press ile yanyana olunca bir orayada bakayim dedim fakat oturmamla kalkmam bir oldu ."
1151,152,,,1151:1,,Sadece Türk kahvesi var ve bir sürü çay çeşidi tadlari belki güzeldir ama hem pahali hem gereksiz bir yer bence
1152,153,SERVICE#GENERAL,negative,,,
1152,153,AMBIENCE#GENERAL,negative,,,
1152,153,FOOD#QUALITY,negative,,,
1152,153,RESTAURANT#GENERAL,negative,,,
1152,153,,,1152:0,,Birde burdaki yerini deniyeyim dedim geçenlerde ama tam bir hayal kirikligi garsonlar asiri ilgisiz kebaplar diger subelerine göre basarisiz cok sarimsakli ve rahatsiz edici manzara gibi bir olayi yok bridge 'in tam tersi tarafinda kaldigi icin evlere bakiyor bos bos gitmeye degecek bir yer degil lezzette kötü zaten ilk ve son gidisim olacak fakat servis için göztepe subesi gerçekten güzel salatalari bile paket sekilde gonderiyor .
1153,154,FOOD#PRICES,negative,,,
1153,154,AMBIENCE#GENERAL,positive,,,
1153,154,SERVICE#GENERAL,negative,,,
1153,154,,,1153:0,,"Dostlarinizla birlikte gürültüden uzak, bir seyler içme düsüncesindeyseniz birbirinizin sesini rahatlikla duyabileceginiz mükemmel bir yer Limonlu Bahçe."
1153,154,,,1153:1,,Bahçesindeki kedilerinin birbirini kovalamasi ise mutluluktan midenizde kelebekler uçurtuyor!
1153,154,,,1153:2,,Tek sorun siparisin çok geç gelmesi ve yemeklerin performans-fiyat birlikteliginin tutarli olmamasi
1154,155,AMBIENCE#GENERAL,negative,,,
1154,155,FOOD#QUALITY,negative,,,
1154,155,RESTAURANT#GENERAL,negative,,,
1154,155,FOOD#STYLE_OPTIONS,negative,,,
1154,155,,,1154:0,,"Popülerliğin etkisiyle kaliteyi düşüren, malzemeyi azaltan bir yer oldu."
1154,155,,,1154:1,,Baklavada fıstığı ara ki bulasın.
1154,155,,,1154:2,,"Paket alınan baklavaların bayat olma ihtimali yüksek, dikkatli olun."
1154,155,,,1154:3,,Su böreği de kötü.
1154,155,,,1154:4,,Zaten o kalabalıkta oturmaya o gürültüyü çekmeye bile değmez.
1155,156,AMBIENCE#GENERAL,neutral,,,
1155,156,FOOD#QUALITY,negative,,,
1155,156,RESTAURANT#GENERAL,negative,,,
1155,156,,,1155:0,,Normal mekan normal tatlar.
1155,156,,,1155:1,,Övgü üzerine gitmiştik ama fazla beklentiye girince bazen normal bulacağınız şeyi de bepenmeyebiliyorsunuz.
1155,156,,,1155:2,,Bence istanbulda iyi denilen mekanlarda bile meze probleni var.
1155,156,,,1155:3,,Sıradan lezzetler.
1155,156,,,1155:4,,Burda da aynı durum geçerli işte
1156,157,FOOD#QUALITY,positive,,,
1156,157,AMBIENCE#GENERAL,positive,,,
1156,157,RESTAURANT#GENERAL,positive,,,
1156,157,SERVICE#GENERAL,positive,,,
1156,157,,,1156:0,,Her zaman keyifli - Her zaman keyifle gittigim mekanlardan biri olmustur.
1156,157,,,1156:1,,Bahçesi çok güzel.
1156,157,,,1156:2,,Misafirlerini çok güzel host ediyorlar.
1156,157,,,1156:3,,Canyon Road ve Big Burger her zaman favorimdir.
1157,158,AMBIENCE#GENERAL,negative,,,
1157,158,,,1157:0,,Pardon biraz once yazmistim.
1157,158,,,1157:1,,Tekrar yazayim dedim.
1157,158,,,1157:2,,Biri lutfen arka masada oturan bayanlari ikaz etsin:
1157,158,,,1157:3,,cok yuksek sesle gulup egleniyorlar.
1158,159,LOCATION#GENERAL,positive,,,
1158,159,AMBIENCE#GENERAL,positive,,,
1158,159,FOOD#QUALITY,positive,,,
1158,159,SERVICE#GENERAL,positive,,,
1158,159,,,1158:0,,Ugramadan geçmeyin - Konum olarak güzel bir yere kurulan ve disaridan geçerken görsel olarak içeri çagiran ayrica içeri girildiginde de pisman etmeyen bir mekan.
1158,159,,,1158:1,,"Burasi oldukça lezzetli yemekler yapiyor ve sunum, hijyen, herkes çok sicak kesinlikle gidilmeli."
1159,160,SERVICE#GENERAL,negative,,,
1159,160,AMBIENCE#GENERAL,positive,,,
1159,160,FOOD#QUALITY,negative,,,
1159,160,FOOD#STYLE_OPTIONS,negative,,,
1159,160,,,1159:0,,"Güzel manzara, yetersiz menü - Otagtepe'nin manzarasi çok güzel ancak ne yazik ki bu manzaraya uyacak bir menü zenginligi, yemek kalitesi yok."
1159,160,,,1159:1,,Hizmet kalitesi de iyi degil.
1160,161,AMBIENCE#GENERAL,neutral,,,
1160,161,FOOD#QUALITY,negative,,,
1160,161,SERVICE#GENERAL,negative,,,
1160,161,,,1160:0,,Deniz mahsullü pizzası güzel değil.
1160,161,,,1160:1,,"Riske girmeden hamburger, wrap, sandviç tarzı bir şey söylemek en mantıklısı."
1160,161,,,1160:2,,Ayrıca rezervasyon alıyorlar ki Numnum'sınız siz havanız kime diyesi geliyor insanın.
1161,162,FOOD#QUALITY,negative,,,
1161,162,,,1161:0,,"Pek çok kişiden duyunca merak edip öğlene doğru gittik mekana,denilenin aksine boştu ama sonrasında epey doldu."
1161,162,,,1161:1,,Fırında makarnasını denedim ama çok beğendiğimi söyleyemeyeceğim.
1161,162,,,1161:2,,Zeytinyağlıları deneyince tam fikrimi belireteceğim.
1162,163,RESTAURANT#PRICES,negative,,,
1162,163,RESTAURANT#GENERAL,negative,,,
1162,163,,,1162:0,,"3 aydir haftasonlari ugrak noktamizdi, Kahvehane gibi maç ücreti 10 tl diye yazdilar yaa o gun bizim gozumuzde bitti."
1162,163,,,1162:1,,Gidicekler simdiden dikkatli olsun.
1163,164,SERVICE#GENERAL,positive,,,
1163,164,AMBIENCE#GENERAL,positive,,,
1163,164,FOOD#QUALITY,positive,,,
1163,164,RESTAURANT#GENERAL,positive,,,
1163,164,DRINKS#QUALITY,positive,,,
1163,164,,,1163:0,,"Mudavimi oldugum diger mekanim, ascisi super yemekler cikariyor isletmecisini cok seviyoruz , balli tavuk salata , yesil mercimek corbasi, kestanesi suflesi ve birbirinden saglikli fresh meyve sulari deneyin derim ,bogazin gobeginde yemeginizi yemenin keyfine varin"
1164,165,RESTAURANT#PRICES,positive,,,
1164,165,LOCATION#GENERAL,neutral,,,
1164,165,AMBIENCE#GENERAL,positive,,,
1164,165,DRINKS#QUALITY,positive,,,
1164,165,,,1164:0,,Fethipaşa korusunun içinde bulunan manzarasına göre uygun fiyata sahip salaş şık aileye uygun bir mekan.
1164,165,,,1164:1,,özellikle yaz akşamları terasında semaver çayını denemelisiniz
1165,166,AMBIENCE#GENERAL,positive,,,
1165,166,FOOD#QUALITY,positive,,,
1165,166,SERVICE#GENERAL,positive,,,
1165,166,,,1165:0,,yaz ayları için bahçesi beşiktaş'taki en ferah yer olabilir.
1165,166,,,1165:1,,"yemekleri lezzetli, servis hızlı ve çalışanlar güler yüzlü."
1165,166,,,1165:2,,iç dekorasyonu da gayet hoş.
1165,166,,,1165:3,,müzikler de ortam ile uyumlu.
1166,167,AMBIENCE#GENERAL,positive,,,
1166,167,SERVICE#GENERAL,positive,,,
1166,167,FOOD#QUALITY,positive,,,
1166,167,RESTAURANT#GENERAL,positive,,,
1166,167,FOOD#STYLE_OPTIONS,positive,,,
1166,167,RESTAURANT#PRICES,negative,,,
1166,167,,,1166:0,,Malesef ki sadece pazar günü brunch veren bir yer.
1166,167,,,1166:1,,Kahvaltısını denemediyseniz denemelisiniz çok fazla çeşit var hatta hangisini yesek diye şaşırıyorsunuz.
1166,167,,,1166:2,,Saatlerce pazar keyfi yapabilceğimiz bir yer.
1166,167,,,1166:3,,Manzarasına zaten diyecek tek bir kelime yok.
1166,167,,,1166:4,,Böyle bir yerin tabi ki fiyatları Pahalı.
1166,167,,,1166:5,,"Garsonlar ilgili, yemekler güzel"
1167,168,RESTAURANT#GENERAL,negative,,,
1167,168,SERVICE#GENERAL,negative,,,
1167,168,,,1167:0,,Tuzlanın meşhur balıkçısı.
1167,168,,,1167:1,,Eskiye nazaran kalitesi oldukça düşük.
1167,168,,,1167:2,,Eskiden mekan daha ufak sınırlı sayıda müşteriye hizmet eden ama kalitesini bozmayan bir yerdi.
1167,168,,,1167:3,,Maalesef son 1 senede kalitesinde ve serviste epey sıkıntılı.
1168,169,AMBIENCE#GENERAL,positive,,,
1168,169,FOOD#QUALITY,positive,,,
1168,169,,,1168:0,,Tatlilari da denenmeli bence.
1168,169,,,1168:1,,Manzarasi da ayrica güzeldir.
1169,170,FOOD#PRICES,negative,,,
1169,170,RESTAURANT#GENERAL,positive,,,
1169,170,,,1169:0,,Plaza insanı için öğle yemeklerinde bir alternatif kanımca.
1169,170,,,1169:1,,Değişiklik aradığımızda gidip pek de değilik bir şey yeniyoruz aslında.
1169,170,,,1169:2,,Ev yemeklerini hakettiğinden pahalıya sattıklarını düşünüyorum.
1170,171,AMBIENCE#GENERAL,conflict,,,
1170,171,FOOD#QUALITY,positive,,,
1170,171,SERVICE#GENERAL,positive,,,
1170,171,,,1170:0,,Göksunun kenarında çok şirin bir yer.
1170,171,,,1170:1,,Yemekleri de gayet lezzetliydi.
1170,171,,,1170:2,,Görselliğe pek önem vermedikleri aşikar yine de.
1170,171,,,1170:3,,Ama hizmet konusunda on puan veriyorum
1171,172,RESTAURANT#GENERAL,positive,,,
1171,172,FOOD#QUALITY,positive,,,
1171,172,,,1171:0,,Uzun zamandan sonra yediğim en güzel kofte idi.
1171,172,,,1171:1,,hamburgerde çok güzeldi.
1171,172,,,1171:2,,roka salatası Güveçte mantarda başarılı idi.
1171,172,,,1171:3,,biz kahvaltısında denemek üzere tekrar geliriz
1172,173,RESTAURANT#PRICES,positive,,,
1172,173,AMBIENCE#GENERAL,positive,,,
1172,173,RESTAURANT#GENERAL,positive,,,
1172,173,FOOD#STYLE_OPTIONS,negative,,,
1172,173,,,1172:0,,İstanbul'da daha fazla olması istenen mekanlardan.
1172,173,,,1172:1,,Dizaynı güzel.
1172,173,,,1172:2,,Kalabalık olduğunda bile çevrenizdeki masalarla iç içe hissettirmeyecek kadar ferah.
1172,173,,,1172:3,,Özellikle Boğaziçi Üniversitesi öğrencilerinin sıkça uğraması gereken bir mekan.
1172,173,,,1172:4,,Yemek menüsü geliştirilebilir.
1172,173,,,1172:5,,Fiyatlar gayet uygun.
1173,174,AMBIENCE#GENERAL,positive,,,
1173,174,FOOD#QUALITY,conflict,,,
1173,174,,,1173:0,,Quattro Stagioni ve Orto'yu denedik ancak beklentilerimizin altında kaldı.
1173,174,,,1173:1,,Pizzalarından ziyade tiramusu çok daha başarılı.
1173,174,,,1173:2,,Bir de dükkanın minyatür haldeki maketi çok tatlı.
1174,175,AMBIENCE#GENERAL,negative,,,
1174,175,FOOD#QUALITY,negative,,,
1174,175,SERVICE#GENERAL,negative,,,
1174,175,,,1174:0,,Cok fazla kisiye servis yapildigi icin cok basarili bulmuyorum mezeler dunden kalma gibi etler cok guzel degil yanliz adana kebabi fena degil ama daha iyileri oldugu icin baska yerde denemede fayda var
1175,176,FOOD#QUALITY,negative,,,
1175,176,AMBIENCE#GENERAL,positive,,,
1175,176,RESTAURANT#GENERAL,neutral,,,
1175,176,SERVICE#GENERAL,negative,,,
1175,176,,,1175:0,,Orta...
1175,176,,,1175:1,,- Ambiansi hos.
1175,176,,,1175:2,,"Yemekleri basarili bulmuyorum, burgerler lezzetsiz, fajita için kullandiklari et uygun degil."
1175,176,,,1175:3,,Genelde çok kalabalik oldugu için de servis kosturmaca içinde yapiliyor.
1176,177,AMBIENCE#GENERAL,positive,,,
1176,177,RESTAURANT#GENERAL,positive,,,
1176,177,FOOD#QUALITY,positive,,,
1176,177,SERVICE#GENERAL,positive,,,
1176,177,,,1176:0,,Kadıköy'de yemek yenecek en iyi yerlerden birisi Happy Moon's.
1176,177,,,1176:1,,Günün her saatinde gelinebilir.
1176,177,,,1176:2,,Servis hızlı sayılır mekan dekorasyonu gerçekten güzel.
1177,178,DRINKS#QUALITY,negative,,,
1177,178,AMBIENCE#GENERAL,positive,,,
1177,178,FOOD#QUALITY,conflict,,,
1177,178,SERVICE#GENERAL,negative,,,
1177,178,,,1177:0,,Manzara muhtesem ama servis icin ayni seyi soyleyemeyecegim.
1177,178,,,1177:1,,Peynirli omlet ve menemen lezzetliydi ama patates kizartmasi fazla yag cekmisti.
1177,178,,,1177:2,,Gelen kahveler de maalesef sogumustu.
1178,179,AMBIENCE#GENERAL,negative,,,
1178,179,FOOD#QUALITY,negative,,,
1178,179,RESTAURANT#GENERAL,negative,,,
1178,179,FOOD#STYLE_OPTIONS,negative,,,
1178,179,,,1178:0,,Abartildigini düsünüyorum.
1178,179,,,1178:1,,Getirilen patates kizartmasi için kullanilan yag kaçinci kere kullanilmissa üzerinde siyahlasmis yag kalintilari vardi ve patatesler birakin çitir olmayi hamur gibiydi.
1178,179,,,1178:2,,Domates/salatalik sögüs beklemekten pörsümüstü.
1178,179,,,1178:3,,Etrafta kaotik bir hareketlilik yasanmasi yediginizden keyif almanizi zorlastiriyor.
1178,179,,,1178:4,,Üzerine ortalama bir döner olunca ben tekrar gidecegimi sanmam.
1179,180,RESTAURANT#PRICES,negative,,,
1179,180,AMBIENCE#GENERAL,positive,,,
1179,180,FOOD#QUALITY,positive,,,
1179,180,RESTAURANT#GENERAL,positive,,,
1179,180,,,1179:0,,Bayıldığım bir yer mekan çok hoş her mezeyi tatmak gerekli evet keşke fiyatlar daha insani boyutta olsa muhteşem olurdu ama ne yapayım o kadar keyif alıyorum ki verdiğimiz para can acıtmıyor sadece daha seyrek gitmemize sebep oluyor ortam yemekler ve müzik herşey harika
1180,181,LOCATION#GENERAL,positive,,,
1180,181,FOOD#QUALITY,positive,,,
1180,181,,,1180:0,,nadir güllüoglunun yeri güzel bakimli ve taze lezzet sunuyor sadece bana çok sekerli geliyor damak tadimdan kaynaklanabilir hepsini genelde denedim fistikli baklava güzel
1181,182,AMBIENCE#GENERAL,positive,,,
1181,182,FOOD#QUALITY,positive,,,
1181,182,SERVICE#GENERAL,positive,,,
1181,182,,,1181:0,,Çengelköy'ün salaş Çınaraltı kahvaltısı dışında muhteşem bir alternatif.
1181,182,,,1181:1,,Mekanın içine cidden emek harcandığı her halinden belli.
1181,182,,,1181:2,,"Ne kadar yoğun olursa olsun, servis hızlı yenilen her şey çok lezzetli."
1181,182,,,1181:3,,Pastırmalı yumurta konusunda hala gönlümün tek sultanıdır Sütiş.
1182,183,RESTAURANT#PRICES,negative,,,
1182,183,AMBIENCE#GENERAL,negative,,,
1182,183,FOOD#QUALITY,positive,,,
1182,183,FOOD#STYLE_OPTIONS,conflict,,,
1182,183,,,1182:0,,Hasan Kolcuoğlu çok pahalı diyemem ama hesap yüksek sayılır; ayrıca sözde açık ama aslında kapalı alanında sigara içiliyor.
1182,183,,,1182:1,,"Mezeler çok çeşitli ve lezzetli, metrelik kebabı da güzel, o da gayet lezzetli fakat mecburen fix menü alınıyor."
1182,183,,,1182:2,,"Para ödeyip istediğini yiyememek biraz gereksiz israfa sebep oluyor, bence değişmeli"
1183,184,RESTAURANT#GENERAL,positive,,,
1183,184,FOOD#QUALITY,positive,,,
1183,184,SERVICE#GENERAL,negative,,,
1183,184,,,1183:0,,mantısı ficcini zeytinyağlı mezgiti ile cok guzel yer.
1183,184,,,1183:1,,ama meyhane kismina bir kere oturdugumuzda arkadaslarimizi bekliyorduk zorla 10 tane meze getirdiler eger meze istemiyorsak oturamayacagimizi soylediler.
1183,184,,,1183:2,,terbiyesiz birkac garsonu dışında guzel bir yerdi
1184,185,AMBIENCE#GENERAL,positive,,,
1184,185,FOOD#QUALITY,positive,,,
1184,185,SERVICE#GENERAL,positive,,,
1184,185,,,1184:0,,Anadolu Yakasi'nda kebap yenebilecek en iyi ve en nezih yerlerden birisi.
1184,185,,,1184:1,,Yemekleri ve ozellikle ara sicaklari cok lezzetli.
1184,185,,,1184:2,,Servis cok hizli.
1184,185,,,1184:3,,Calisanlar guleryuzlu.
1185,186,FOOD#QUALITY,positive,,,
1185,186,SERVICE#GENERAL,negative,,,
1185,186,,,1185:0,,Cerkez yemekleri sevenler icin guzel bir tercih .
1185,186,,,1185:1,,"Ozellikle mantisini cok begenmistim, mezeleri vs lezzetliydi ."
1185,186,,,1185:2,,"Sadece son gittigimde calisanlarin muamelesinden hic hosnut kalmadim, bu konuda daha dikkatli olmalilar."
1186,187,RESTAURANT#PRICES,neutral,,,
1186,187,AMBIENCE#GENERAL,positive,,,
1186,187,FOOD#QUALITY,conflict,,,
1186,187,FOOD#STYLE_OPTIONS,positive,,,
1186,187,,,1186:0,,Mekan dekorasyonu çok başarılı.
1186,187,,,1186:1,,Mezeler oldukça güzel ve çeşitli.
1186,187,,,1186:2,,Ancak balıklara gelince bir durdum.
1186,187,,,1186:3,,Bildiğin çiftlik balığı geldi.
1186,187,,,1186:4,,Daha lezzetli bir ana yemek bekliyordum açıkçası.
1186,187,,,1186:5,,Fiyatlar ortalama meyhane fiyatlarının üzerinde.
1187,188,FOOD#QUALITY,positive,,,
1187,188,,,1187:0,,"Etler güzel, eti az ama öz pişiren nadir yerlerden:"
1188,189,FOOD#QUALITY,conflict,,,
1188,189,SERVICE#GENERAL,positive,,,
1188,189,,,1188:0,,Penne siciliano yedim yerken guzeldi ama sonra yagindan butun gun midem yandi.
1188,189,,,1188:1,,Arkadasim begendili tavuk yedi o da ayni seyi yasadi.
1188,189,,,1188:2,,"Servis, ilgi mukemmel yemekler midede rahatsizlik yaratabiliyor."
1189,190,DRINKS#QUALITY,positive,,,
1189,190,FOOD#QUALITY,positive,,,
1189,190,,,1189:0,,Yediğim en iyi sahanda yumurta.
1189,190,,,1189:1,,Yumurtanın neyi güzel demeyin.
1189,190,,,1189:2,,Ortam mı yumurta mı tereyağı mı bilmiyorum.
1189,190,,,1189:3,,"Kavurmalı efsane, saçma demeyin yanında bakır kapta ayranı da için."
1190,191,FOOD#QUALITY,neutral,,,
1190,191,SERVICE#GENERAL,negative,,,
1190,191,,,1190:0,,"Yemekleri standart , mudur tarzinda kapida bekleyen kisi soguk ve ters birisi..."
1190,191,,,1190:1,,Bize bakan garson yuksek ses ile siparis almasi ayri bir entresan...
1190,191,,,1190:2,,Ayni tarz mekanlarda insan iliskileri fark yaratir.
1191,192,RESTAURANT#PRICES,negative,,,
1191,192,FOOD#QUALITY,negative,,,
1191,192,RESTAURANT#GENERAL,negative,,,
1191,192,,,1191:0,,eskiden daha iyiydi.
1191,192,,,1191:1,,simdi fabrikasyon .
1191,192,,,1191:2,,servis .
1191,192,,,1191:3,,ok yavas.
1191,192,,,1191:4,,fiyatlar asiri uçmus.
1191,192,,,1191:5,,artik lezzete degil popülerligine gidiliyor.
1191,192,,,1191:6,,nusretin yerinde olsam buna üzülürdüm.
1192,193,LOCATION#GENERAL,positive,,,
1192,193,RESTAURANT#GENERAL,negative,,,
1192,193,FOOD#QUALITY,positive,,,
1192,193,SERVICE#GENERAL,negative,,,
1192,193,,,1192:0,,"Konum olaral harika , lezzet olarak iyi ancak gerçekten servis her gidişimde aynı kötülükte hiç ödün vermiyorlar bu konuda."
1192,193,,,1192:1,,Birinin bu sorunu çözmesi gerekir
1193,194,AMBIENCE#GENERAL,positive,,,
1193,194,FOOD#QUALITY,positive,,,
1193,194,,,1193:0,,"Sıcak, samimi ve içten kütük ev cafe ..."
1193,194,,,1193:1,,Serpme kahvaltıların vazgeçilmezi oldu bizim için haftasonu buraya gelip keyifli vakit geçirebilirsiniz.
1194,195,FOOD#STYLE_OPTIONS,positive,,,
1194,195,FOOD#QUALITY,positive,,,
1194,195,SERVICE#GENERAL,positive,,,
1194,195,,,1194:0,,"Paket olarak dönerlerini aldım, özenle paketlenmişti, uzun bir yolculuk yapmış olmama rağmen açtığımda hala sıcaklığını koruyordu."
1194,195,,,1194:1,,Malzemeden kısılmaması ve etinin lezzeti beni çok memnun etti.
1195,196,SERVICE#GENERAL,negative,,,
1195,196,,,1195:0,,"Bir gun once ayni saatte oglen menusu getiren garson, bir gun sonra kustahca ""dun insiyatif alip getirdim ama bundan sonra vermem olur biter"" diyerek getirmedi."
1195,196,,,1195:1,,"Kesinlikle gitmeyin, muamele cok kotu."
1196,197,DRINKS#QUALITY,positive,,,
1196,197,AMBIENCE#GENERAL,positive,,,
1196,197,,,1196:0,,Iftardan sonra çay veya kahve keyfi yapmak için ideal bir yer.
1196,197,,,1196:1,,"Hem bogazin huzuruyla kendinizi dinlendirebilir, arkadaslarla koyu bir sohbetle uzun saatlerce oturabilir ve canli müzik esliginde keyfinize keyif katabilirsiniz."
1197,198,RESTAURANT#PRICES,negative,,,
1197,198,FOOD#QUALITY,positive,,,
1197,198,RESTAURANT#GENERAL,positive,,,
1197,198,FOOD#STYLE_OPTIONS,negative,,,
1197,198,,,1197:0,,Fiyatlari gercekten pahali fakat kaliteli ve hos bir mekan ariyorsaniz kesinlikle tercih edilebilir.
1197,198,,,1197:1,,Ozellikle begendilerine kattiklari damla sakizi o kadar hos bir aroma veriyor ki anlatamam.
1197,198,,,1197:2,,Baslangiclarinin bir cogunu denedik hepside enfes.
1197,198,,,1197:3,,Tatli olarak sufleyi tercih ettik ve ona da bayildik.
1197,198,,,1197:4,,Mukemmel.
1197,198,,,1197:5,,Tek eksik olarak etin orta pisimisini istememize ragmen cok pismis bir et ile karsilastik.
1198,199,RESTAURANT#PRICES,negative,,,
1198,199,FOOD#QUALITY,positive,,,
1198,199,SERVICE#GENERAL,negative,,,
1198,199,,,1198:0,,Yıllardır dizaynini aynen koruyan uskudardaki muhteşem yemekleri olan esnaf lokantasi.
1198,199,,,1198:1,,Esnaf lokantasi na göre fiyatları pahali ve kredi kartı geçmiyor.
1198,199,,,1198:2,,Ancak yemekleri gerçekten çok lezzetli.
1198,199,,,1198:3,,tatlilardan da irmik helvası ve fırında sutlaci öneririm.
1199,200,RESTAURANT#GENERAL,positive,,,
1199,200,FOOD#STYLE_OPTIONS,positive,,,
1199,200,,,1199:0,,Yıllardır İstanbul'daki favori pizzacım.
1199,200,,,1199:1,,Ben gittiğimde bir pizzayı hiç bir zaman kendim bitiremiyorum.
1199,200,,,1199:2,,Mesela 3 kişiysek genelde 2 pizza söylüyoruz.
1199,200,,,1199:3,,Birden çok pizza denemek adına pizzanın iki yarısını farklı yaptırın derim.
1200,201,FOOD#STYLE_OPTIONS,negative,,,
1200,201,AMBIENCE#GENERAL,positive,,,
1200,201,SERVICE#GENERAL,negative,,,
1200,201,,,1200:0,,Servis porsiyonlar çok çok kötü.
1200,201,,,1200:1,,Nerde Bebek şubesi nerde burası tek güzel yanı caddenin bir arka sokağında yeşilliklerin içinde bahçesinin olması
1201,202,DRINKS#QUALITY,negative,,,
1201,202,FOOD#QUALITY,negative,,,
1201,202,RESTAURANT#GENERAL,negative,,,
1201,202,,,1201:0,,Turk kahvesının ıcınden kocaman böcek çıktı.
1201,202,,,1201:1,,Kahveyı bıtırdığınızde dıbındekı bocekle karsilasiyorsunuz!
1201,202,,,1201:2,,Yemekleri hesap edin artık!
1201,202,,,1201:3,,Bir daha asla!
1202,203,DRINKS#QUALITY,conflict,,,
1202,203,RESTAURANT#GENERAL,positive,,,
1202,203,,,1202:0,,Nedendir bilmiyorum ama burayı çok seviyorum.
1202,203,,,1202:1,,Lynchburgleri çok güzel.
1202,203,,,1202:2,,Cin li kokteylleri de denemeye değer ama arkadaş bi jager mojito yapamıyorsunuz.
1202,203,,,1202:3,,"Otur , 0 !"
1203,204,FOOD#PRICES,negative,,,
