/Reviews,,,,,
/Review/@rid,/Review/#id,/Review/Opinions/Opinion/@category,/Review/Opinions/Opinion/@polarity,/Review/sentences/sentence/@id,/Review/sentences/sentence/text
475512,281,,,475512:4,Would NEVER go back there.
475512,281,,,475512:5,Too bad Latin Quarters closed.
475512,281,,,475512:6,"That place was awesome,,,  sally !"
485026,282,FOOD#QUALITY,positive,,
485026,282,RESTAURANT#GENERAL,positive,,
485026,282,,,485026:0,"For authentic Thai food, look no further than Toons."
485026,282,,,485026:1,"Ive been to many Thai restaurants in Manhattan before, and Toons is by far the best Thai food Ive had (except for my mom's of course)."
485026,282,,,485026:2,"Try the Pad Thai, or sample anything on the appetizer menu...they're all delicious."
498657,283,FOOD#QUALITY,conflict,,
498657,283,FOOD#STYLE_OPTIONS,negative,,
498657,283,FOOD#PRICES,negative,,
498657,283,SERVICE#GENERAL,negative,,
498657,283,AMBIENCE#GENERAL,negative,,
498657,283,RESTAURANT#MISCELLANEOUS,negative,,
498657,283,RESTAURANT#GENERAL,negative,,
498657,283,,,498657:0,"Do not get the Go Go Hamburgers, no matter what the reviews say."
498657,283,,,498657:1,They were such a rip-off ($8.95 for four small meat patties in steamed buns) and not worth trying.
498657,283,,,498657:2,"The rest of the dim sum, though pricey by Chinatown standards, is worth it."
498657,283,,,498657:3,Steamed fresh so brought hot hot hot to your table.
498657,283,,,498657:4,"The wait here is long for dim sum, but if you don't like sharing tables or if the typical raucous dim sum atmosphere is not your gig, this is a sleek (for Chinatown) alternative."
498657,283,,,498657:5,"A few tips: skip the turnip cake, roast pork buns and egg custards."
498657,283,,,498657:6,These are overpriced and you can get better just around the corner:
498657,283,,,498657:7,(1) turnip cakes at the little kiosk on east side of Mott St. just south of bayard
498657,283,,,498657:8,(2) egg custards and pork buns at either bakery on west side of Mott street just south of Canal.
530517,284,RESTAURANT#GENERAL,positive,,
530517,284,FOOD#QUALITY,positive,,
530517,284,AMBIENCE#GENERAL,positive,,
530517,284,SERVICE#GENERAL,positive,,
530517,284,,,530517:0,Lucky Strike is a great casual place to just grab a bite to eat.
530517,284,,,530517:1,"Yeah the crowd can take it a bit seriously, but it shouldn't."
530517,284,,,530517:2,"Great food, great decor, great service."
530517,284,,,530517:3,I recommend it!
530517,284,,,530517:4,Just ignore the trendy wannabes.
535248,285,FOOD#QUALITY,positive,,
535248,285,FOOD#STYLE_OPTIONS,positive,,
535248,285,RESTAURANT#PRICES,negative,,
535248,285,RESTAURANT#GENERAL,positive,,
535248,285,,,535248:0,"Out of the hundreds of Italian restaurants in Queens, this is among the best."
535248,285,,,535248:1,The shrimp scampi was excellent and the antipasti were plentiful.
535248,285,,,535248:2,It is expensive but well worth the money.
535248,285,,,535248:3,"If you venture off the island of Manhattan and can't seem to find a great Italian restaurant, drive to Corona."
615180,286,FOOD#QUALITY,negative,,
615180,286,RESTAURANT#GENERAL,negative,,
615180,286,,,615180:0,"As a fan of Thai, I have tried quite a few different restaurants in NYC and this one was definitely the worst."
615180,286,,,615180:1,"The food was not fresh, the sauces were bland and very oily."
615180,286,,,615180:2,It just wasn't Thai.
737999,287,FOOD#QUALITY,positive,,
737999,287,DRINKS#QUALITY,positive,,
737999,287,SERVICE#GENERAL,positive,,
737999,287,AMBIENCE#GENERAL,positive,,
737999,287,RESTAURANT#MISCELLANEOUS,positive,,
737999,287,RESTAURANT#GENERAL,positive,,
737999,287,,,737999:0,Consistently good Japanese Tapas.
737999,287,,,737999:1,"Same owner as the guy who owns Typhoon, which is just down the street on St. Marks and 1st Ave."
737999,287,,,737999:2,Always good drinks and service is pretty good;
737999,287,,,737999:3,Atmosphere is nice and relaxed too...
737999,287,,,737999:4,A great place to meet up for some food and drinks...
737999,287,,,737999:5,Yakitori (bbq meats) is tasty too.
737999,287,,,737999:6,"It's also attached to Angel's Share, which is a cool, more romantic bar..."
BFC#4,288,FOOD#PRICES,negative,,
BFC#4,288,FOOD#QUALITY,negative,,
BFC#4,288,RESTAURANT#GENERAL,negative,,
BFC#4,288,,,BFC#4:0,Overpriced and not tasty
BFC#4,288,,,BFC#4:1,The food here was mediocre at best.
BFC#4,288,,,BFC#4:2,It was totally overpriced- fish and chips was about $15....
BFC#4,288,,,BFC#4:3,There are so many other great places to go to eat and drink..... this place is not worth it...
Y#5,289,FOOD#PRICES,negative,,
Y#5,289,RESTAURANT#GENERAL,negative,,
Y#5,289,FOOD#STYLE_OPTIONS,negative,,
Y#5,289,FOOD#QUALITY,negative,,
Y#5,289,SERVICE#GENERAL,negative,,
Y#5,289,,,Y#5:0,overpriced japanese food with mediocre service
Y#5,289,,,Y#5:1,Went here on sat 1/26 and was disappointed.
Y#5,289,,,Y#5:2,Chicken teriyaki had tomato or pimentos on top??
Y#5,289,,,Y#5:3,food was luke warm.
Y#5,289,,,Y#5:4,The waitress was not attentive at all.
Y#5,289,,,Y#5:5,I was looking for banana tempura for dessert and they dont have.
Y#5,289,,,Y#5:6,Too many other good places to have to settle.
Y#6,290,FOOD#QUALITY,positive,,
Y#6,290,AMBIENCE#GENERAL,positive,,
Y#6,290,SERVICE#GENERAL,positive,,
Y#6,290,FOOD#STYLE_OPTIONS,positive,,
Y#6,290,RESTAURANT#GENERAL,positive,,
Y#6,290,,,Y#6:0,Favorite Sushi in NYC
Y#6,290,,,Y#6:1,"I have eaten at some of the 'best' sushi joints in NYC (Nobu, Bond Street, JewelBako, etc) and Yamato is my favorite."
Y#6,290,,,Y#6:2,"An unpretentious spot in Park Slope, the sushi is consistently good, the service is pleasant, effective and unassuming."
Y#6,290,,,Y#6:3,"In the summer months, the back garden area is really nice."
Y#6,290,,,Y#6:4,The rolls are creative and I have yet to find another sushi place that serves up more inventive yet delicious japanese food.
Y#6,290,,,Y#6:5,"The Dancing, White River and Millenium rolls are musts."
P#10,291,FOOD#QUALITY,negative,,
P#10,291,FOOD#STYLE_OPTIONS,negative,,
P#10,291,FOOD#PRICES,negative,,
P#10,291,DRINKS#QUALITY,negative,,
P#10,291,RESTAURANT#GENERAL,negative,,
P#10,291,,,P#10:0,Gross food – Wow-
P#10,291,,,P#10:1,I can't remember the last time I had such gross food in New York.
P#10,291,,,P#10:2,My quesadilla tasted like it had been made by a three-year old with no sense of proportion or flavor.
P#10,291,,,P#10:3,And $11 for a plate of bland guacamole?
P#10,291,,,P#10:4,Come on.
P#10,291,,,P#10:5,"Don't get me started on the margaritas, either."
P#10,291,,,P#10:6,Mine tasted like the bartender had forgotten to add the tequila.
P#10,291,,,P#10:7,"Really, I find it rather scandalous that such a crappy restaurant attracts such crowds--this, in the city of a million restaurants, at least 9/10 of which are way better than this one."
P#10,291,,,P#10:8,Save your money and your time and go somewhere else.
P#10,291,,,P#10:9,"Oh, and I never write reviews--I just was so moved by how bad this place was, I felt it was my duty to spread the word."
BHD#2,292,FOOD#QUALITY,positive,,
BHD#2,292,FOOD#STYLE_OPTIONS,positive,,
BHD#2,292,RESTAURANT#GENERAL,positive,,
BHD#2,292,,,BHD#2:0,You want to have a real hot dog in Brooklyn?
BHD#2,292,,,BHD#2:1,Skip Nathan's...you can get that at the mall...go to Bark.
BHD#2,292,,,BHD#2:2,"Delicious, creative and fun."
TR#2,293,RESTAURANT#GENERAL,negative,,
TR#2,293,SERVICE#GENERAL,negative,,
TR#2,293,AMBIENCE#GENERAL,negative,,
TR#2,293,LOCATION#GENERAL,neutral,,
TR#2,293,FOOD#QUALITY,negative,,
TR#2,293,RESTAURANT#PRICES,negative,,
TR#2,293,DRINKS#QUALITY,negative,,
TR#2,293,,,TR#2:0,would NOT go back.
TR#2,293,,,TR#2:1,"Service ok but unfriendly,filthy bathroom."
TR#2,293,,,TR#2:2,The high prices you're going to pay is for the view not for the food.
TR#2,293,,,TR#2:3,"The bar drinks were Eh, ok to say the least."
TR#2,293,,,TR#2:4,The stuff tilapia was horrid...tasted like cardboard.
TR#2,293,,,TR#2:5,"We thought the dessert would be better, Wrong!"
TR#2,293,,,TR#2:6,$170 down the toilet...
TR#2,293,,,TR#2:7,"oh speaking of bathroom , the mens bathroom was disgusting."
TR#2,293,,,TR#2:8,"The floor was wet, the trash can filled with hand towels n all over the floor, no soap, and no hand towels left."
TR#2,293,,,TR#2:9,Go to son cubano in edgewater nj instead.
NP#3,294,RESTAURANT#GENERAL,positive,,
NP#3,294,FOOD#QUALITY,positive,,
NP#3,294,SERVICE#GENERAL,positive,,
NP#3,294,FOOD#PRICES,positive,,
NP#3,294,DRINKS#PRICES,positive,,
NP#3,294,,,NP#3:0,Impressed...
NP#3,294,,,NP#3:1,Subtle food and service
NP#3,294,,,NP#3:2,Noodle pudding is exactly the type of service and food I enjoy.
NP#3,294,,,NP#3:3,"Servers are all different, Greg is my favorite."
NP#3,294,,,NP#3:4,"Sometimes tables don't understand his sense of humor but it's refreshing to have a server who has personality, professionalism, and respects the privacy of your dinner."
NP#3,294,,,NP#3:5,This is the first place I've been that a runner remembers my order... hope he likes his job because I have half a mind to steal him for my restaurant.
NP#3,294,,,NP#3:6,Prices are fair across the board for both food and bev.
NP#3,294,,,NP#3:7,"I go out to eat and like my courses, servers are patient and never rush courses or force another drink."
NP#3,294,,,NP#3:8,Restaurants in manhattan should try to model food and service after this place.
TFS#5,295,FOOD#PRICES,negative,,
TFS#5,295,FOOD#QUALITY,conflict,,
TFS#5,295,RESTAURANT#PRICES,negative,,
TFS#5,295,AMBIENCE#GENERAL,positive,,
TFS#5,295,RESTAURANT#MISCELLANEOUS,negative,,
TFS#5,295,FOOD#STYLE_OPTIONS,negative,,
TFS#5,295,RESTAURANT#GENERAL,negative,,
TFS#5,295,SERVICE#GENERAL,negative,,
TFS#5,295,,,TFS#5:0,"There is ""Expensive-but-worth-it"" and there is ""Expensive-and-WTF""?"
TFS#5,295,,,TFS#5:1,This is a twenty-something guy that doesn't mind laying down $300 for a fine and delicious meal for 2 on special occassions.
TFS#5,295,,,TFS#5:2,But $500 for a dinner for two that didn't include Wine?
TFS#5,295,,,TFS#5:3,Are you freaking kidding me?
TFS#5,295,,,TFS#5:4,"Look, the appetizers were really good."
TFS#5,295,,,TFS#5:5,The entree was also very good.
TFS#5,295,,,TFS#5:6,"Can't argue about that, but they are clearly over priced."
TFS#5,295,,,TFS#5:7,What you are paying for is the environment and the name.
TFS#5,295,,,TFS#5:8,"Yes, the place is classy and beautiful, but they most certainly target the uber whealthy Not the common joe that wants to go all out every once in a while."
TFS#5,295,,,TFS#5:9,$500 included:
TFS#5,295,,,TFS#5:10,Drinks: 2 glasses of Dom Perignon at $35 each.
TFS#5,295,,,TFS#5:11,Starters: Kobe Beef Sashimi.
TFS#5,295,,,TFS#5:12,Which of course is not real Kobe but Wagyu beef.
TFS#5,295,,,TFS#5:13,Surprised that a place of this caliber would advertise it as Kobe.
TFS#5,295,,,TFS#5:14,A beef Consomme.
TFS#5,295,,,TFS#5:15,Entrees: Vanison steak and Bison Steak.
TFS#5,295,,,TFS#5:16,Vanison was good but not amazing.
TFS#5,295,,,TFS#5:17,Bison was quite excellent however.
TFS#5,295,,,TFS#5:18,Dessert: pure disaster.
TFS#5,295,,,TFS#5:19,Just not good at all.
TFS#5,295,,,TFS#5:20,Some Pineapple covered in a glaze of some kind and some pear tart thing Not impressive at all.
TFS#5,295,,,TFS#5:21,"I read reviews that called the restaurant too expensive and I thought to myself, but may be it is worth it."
TFS#5,295,,,TFS#5:22,I was wrong.
TFS#5,295,,,TFS#5:23,"The Four Seasons has history and it is a sort of landmark of New York City restaurants, but trust me, they will charge you through the nose just so that you can say ""I've been to the four seasons restaurant""."
TFS#5,295,,,TFS#5:24,"I wanted to go there to see if it was worth it and sadly, curiousity got the best of me and I paid dearly for it."
TFS#5,295,,,TFS#5:25,"All in all, the food was great (except for the dessserts)."
TFS#5,295,,,TFS#5:26,The environment is very upscale and you will see a lot of rich guys with trophy wives or just highly paid escorts.
TFS#5,295,,,TFS#5:27,"If you are going for the food, it will not be worth it."
TFS#5,295,,,TFS#5:28,"Yes, it is good, but I've had better for cheaper."
TFS#5,295,,,TFS#5:29,"You would think they would make up for it with service, sadly, no."
TFS#5,295,,,TFS#5:30,"Service was just ok, it is not what you'd expect for $500."
DBG#6,296,FOOD#QUALITY,positive,,
DBG#6,296,RESTAURANT#GENERAL,positive,,
DBG#6,296,SERVICE#GENERAL,positive,,
DBG#6,296,FOOD#STYLE_OPTIONS,positive,,
DBG#6,296,FOOD#PRICES,positive,,
DBG#6,296,,,DBG#6:0,Great Shabu Shabu
DBG#6,296,,,DBG#6:1,"I go here at least once every other week, particularly when it's cold!"
DBG#6,296,,,DBG#6:2,I love it.
DBG#6,296,,,DBG#6:3,To be honest we only ever eat the Shabu Shabu.
DBG#6,296,,,DBG#6:4,I tried a couple other dishes but wasn't too impressed.
DBG#6,296,,,DBG#6:5,"But for the Shabu Shabu, you won't find much better in NY."
DBG#6,296,,,DBG#6:6,In fact there is only one I've tried that even compares (shabu Tatsu) and even then I prefer Dokebi.
DBG#6,296,,,DBG#6:7,"The meat is fresh, the sauces are great, you get kimchi and a salad free with your meal and service is good too."
Z#7,297,RESTAURANT#GENERAL,negative,,
Z#7,297,AMBIENCE#GENERAL,negative,,
Z#7,297,FOOD#QUALITY,negative,,
Z#7,297,FOOD#STYLE_OPTIONS,negative,,
Z#7,297,,,Z#7:0,This place doesn't make any sense
Z#7,297,,,Z#7:1,Just want to warn you all - don't waste your time and money.
Z#7,297,,,Z#7:2,"This place has totally weird decor, stairs going up with mirrored walls - I am surprised how no one yet broke their head or fall off the stairs - mirrored walls make you dizzy and delusional..."
Z#7,297,,,Z#7:3,This place is not inviting and the food is totally weird.
Z#7,297,,,Z#7:4,The concept of japanese tapas is newly created and clearly doesn't work.
Z#7,297,,,Z#7:5,"The food they serve is not comforting, not appetizing and uncooked."
Z#7,297,,,Z#7:6,Go to japanese sushi place or Spanish tapas place - this creation in Williamsburg is a misstake.
FF#3,298,RESTAURANT#GENERAL,negative,,
FF#3,298,FOOD#QUALITY,negative,,
FF#3,298,FOOD#STYLE_OPTIONS,negative,,
FF#3,298,FOOD#PRICES,negative,,
FF#3,298,SERVICE#GENERAL,negative,,
FF#3,298,DRINKS#QUALITY,positive,,
FF#3,298,,,FF#3:0,How is this palce still open?
FF#3,298,,,FF#3:1,I honestly don't even know where to begin.
FF#3,298,,,FF#3:2,"My boyfriend and I are avid restaurant goers, and we are always on the lookout for new places and our friend had recommended Flatbush Farms."
FF#3,298,,,FF#3:3,"We arrived and were seated immediately, which made us both happy."
FF#3,298,,,FF#3:4,"We ordered our appetizers, I ordered the chicken and my boyfriend the salmon."
FF#3,298,,,FF#3:5,Everything was going good until we got our meals.
FF#3,298,,,FF#3:6,I took one look at the chicken and I was appalled.
FF#3,298,,,FF#3:7,"It was served with skin, over a bed of extremely undercooked spinach and mashed potatoes."
FF#3,298,,,FF#3:8,"My boyfriend asked me if I wanted to switch and eat his salmon instead, while he de-skinned the chicken so that I could enjoy the white meat."
FF#3,298,,,FF#3:9,"I took one bite from the $24 salmon, and I have never, in the 17 years I have been going to restaurants tasted salmon as fishy, as dry, and as bland as the one in Flatbush Farms."
FF#3,298,,,FF#3:10,"At this point, the waitress comes over and asks us if everything was okay, I was literally so shocked that I was speechless and didn't say anything, and guess what, the waitress WALKED away."
FF#3,298,,,FF#3:11,"So, I switch with my boyfriend again to see if maybe I could stomach the meat and spinach again, but the spinach was so undercooked that I just could not bite through it."
FF#3,298,,,FF#3:12,I couldn't even enjoy the mashed potatoes because it was hidden completely under the chicken and spinach.
FF#3,298,,,FF#3:13,I've had better chicken at BBQs!!!!
FF#3,298,,,FF#3:14,So I decide to report back to the waitress because it was completely inedible.
FF#3,298,,,FF#3:15,"Guess what, I waited for TWENTY minutes before she came over and when she finally did, she says, ""oh well, I wish you would have said something earlier"" No apology, nothing."
FF#3,298,,,FF#3:16,"After that she simply took our plates, walked away, came back another TWENTY minutes later with the bill and the chicken on it!!!!!!!!!!!!"
FF#3,298,,,FF#3:17,"No desert menu, no apology, nothing!!!!!!"
FF#3,298,,,FF#3:18,"I was literally going to explode, but instead, my boyfriend took the bill and went to find the manager."
FF#3,298,,,FF#3:19,"This is where it really really gets bad: the manager said, there is absolutely nothing we can do, it's a matter of taste that she didn't like it, and I cannot comp it."
FF#3,298,,,FF#3:20,"Again, no apology, no is there anything else I can get you, no can I get you a drink to make up for it, nothing!!!!"
FF#3,298,,,FF#3:21,We refused to pay for it because at this point it had nothing to do with the food anymore.
FF#3,298,,,FF#3:22,The level of rudeness was preposterous.
FF#3,298,,,FF#3:23,"The manager came to the table and said we can do what we want, so we paid for what we did enjoy, the drinks and appetizers, and walked out."
FF#3,298,,,FF#3:24,I HAVE NEVER EVER HAD SUCH AN UNPLEASANT EXPERIENCE.
FF#3,298,,,FF#3:25,THIS STAFF SHOULD BE FIRED.
ADLT#11,299,RESTAURANT#GENERAL,negative,,
ADLT#11,299,FOOD#QUALITY,neutral,,
ADLT#11,299,SERVICE#GENERAL,negative,,
ADLT#11,299,,,ADLT#11:0,What a hassle!
ADLT#11,299,,,ADLT#11:1,"The food is very good, but not outstanding."
ADLT#11,299,,,ADLT#11:2,"There is no way it justifies the accolades it receives, the attitude of the staff or the wait for a table."
ADLT#11,299,,,ADLT#11:3,"On our last visit, they skipped over our name on the list, leaving us waiting an extra hour for a table."
ADLT#11,299,,,ADLT#11:4,"Mistakes happen, but they are usually accompanied by an apology, perhaps even a glass of wine...but not the grunt that we received from the Al Di La staff."
ADLT#11,299,,,ADLT#11:5,"Without the wait or attitude, I would probably go back, but there are just too many other restaurants in Brooklyn that are as good or better and don't make me jump through hoops."
WE#1,300,RESTAURANT#PRICES,negative,,
WE#1,300,FOOD#QUALITY,negative,,
WE#1,300,FOOD#PRICES,negative,,
WE#1,300,FOOD#STYLE_OPTIONS,negative,,
WE#1,300,RESTAURANT#GENERAL,negative,,
WE#1,300,,,WE#1:0,Expensive
WE#1,300,,,WE#1:1,I went there after hearing how great it was.
WE#1,300,,,WE#1:2,Wow.
WE#1,300,,,WE#1:3,"The bread was stale, the salad was overpriced and empty."
WE#1,300,,,WE#1:4,"The pasta was well cooked, didn't have enough sauce though or flavor."
WE#1,300,,,WE#1:5,I though it was expensive and I prefer Bella Via just blocks away by far.
757762,301,FOOD#QUALITY,positive,,
757762,301,AMBIENCE#GENERAL,positive,,
757762,301,RESTAURANT#PRICES,positive,,
757762,301,SERVICE#GENERAL,negative,,
757762,301,RESTAURANT#GENERAL,negative,,
757762,301,,,757762:0,Baluchi's has solid food and a nice decor at reasonable prices.
757762,301,,,757762:1,The only problem is that the manager is a complete incompetent.
757762,301,,,757762:2,He offers subpar service and has no personality.
757762,301,,,757762:3,"In fact, it appears he is going to go postal at any moment."
757762,301,,,757762:4,Skip this location and go to the one in Soho.
757762,301,,,757762:5,There is no excuse for such lousy service!
CLF#4,302,RESTAURANT#GENERAL,negative,,
CLF#4,302,AMBIENCE#GENERAL,positive,,
CLF#4,302,FOOD#QUALITY,positive,,
CLF#4,302,RESTAURANT#MISCELLANEOUS,negative,,
CLF#4,302,FOOD#PRICES,negative,,
CLF#4,302,SERVICE#GENERAL,negative,,
CLF#4,302,,,CLF#4:0,Single Worst Restaurant in Manhattan
CLF#4,302,,,CLF#4:1,"I'll being with a couple of positives: cool decor, good pita and hummus, and grilled octopus that was actually pretty tasty."
CLF#4,302,,,CLF#4:2,Moving on.
CLF#4,302,,,CLF#4:3,If I could give 0 stars I would do so for this place.
CLF#4,302,,,CLF#4:4,Casa La Femme is to middle eastern dining what Chuckie Cheeze is to italian.
CLF#4,302,,,CLF#4:5,The reason there are 4 different results on citysearch for the same place is because they keep trying to start a new thread so they can stock it with positive reviews.
CLF#4,302,,,CLF#4:6,Well...they can run but they can't hide.
CLF#4,302,,,CLF#4:7,I live in the West Village and I've been to a lot of restaurants.
CLF#4,302,,,CLF#4:8,"Sometimes you pay a lot and don't get much in return - it's manhattan, things are expensive."
CLF#4,302,,,CLF#4:9,"However, most of them are at least prompt and pleasant."
CLF#4,302,,,CLF#4:10,This place...god where do i begin.
CLF#4,302,,,CLF#4:11,It is quite a spectacular scene i'll give them that.
CLF#4,302,,,CLF#4:12,The decor however seems to be the distraction so you won't notice that you just payed 300 bucks for some cold eggplant that took 2 FRICKIN HOURS TO COME!!!!
CLF#4,302,,,CLF#4:13,"How this place survives the competitive west village market in this economy, or any other for that matter, is beyond me."
1253117,303,FOOD#QUALITY,positive,,
1253117,303,FOOD#STYLE_OPTIONS,negative,,
1253117,303,SERVICE#GENERAL,negative,,
1253117,303,RESTAURANT#GENERAL,conflict,,
1253117,303,,,1253117:0,I live a block away and go to Patsy's frequently.
1253117,303,,,1253117:1,"The pizza is delicious - they use fresh mozzarella instead of the cheap, frozen, shredded cheese common to most pizzaria's."
1253117,303,,,1253117:2,"Two complaints- their appetizer selection stinks, it would be nice to get some mozzarella sticks on the menu."
1253117,303,,,1253117:3,"Also, because it is so thin, it gets cold very quickly and its not that filling."
1253117,303,,,1253117:4,So eat fast and order a lot.
1253117,303,,,1253117:5,Wait staff is blantently unappreciative of your business but its the best pie on the UWS!
1496707,304,RESTAURANT#GENERAL,positive,,
1496707,304,FOOD#QUALITY,positive,,
1496707,304,DRINKS#QUALITY,positive,,
1496707,304,SERVICE#GENERAL,positive,,
1496707,304,RESTAURANT#PRICES,neutral,,
1496707,304,AMBIENCE#GENERAL,neutral,,
1496707,304,,,1496707:0,I was there on sat. for my birthday and we had an excellent time.
1496707,304,,,1496707:1,I had the best ravioli ever.
1496707,304,,,1496707:2,The wine the service was very good too.
1496707,304,,,1496707:3,Moderate prices.
1496707,304,,,1496707:4,A little noise but I think that was because of our party!
1632445,305,FOOD#QUALITY,positive,,
1632445,305,RESTAURANT#GENERAL,positive,,
1632445,305,FOOD#STYLE_OPTIONS,negative,,
1632445,305,SERVICE#GENERAL,positive,,
1632445,305,AMBIENCE#GENERAL,positive,,
1632445,305,RESTAURANT#PRICES,negative,,
1632445,305,FOOD#PRICES,negative,,
1632445,305,,,1632445:0,Mermaid Inn is an overall good restaurant with really good seafood.
1632445,305,,,1632445:1,The menu is limited but almost all of the dishes are excellent.
1632445,305,,,1632445:2,The lobster sandwich is good and the spaghetti with Scallops and Shrimp is great.
1632445,305,,,1632445:3,The service is good and ambience is good for a date or group outing.
1632445,305,,,1632445:4,The only fallback on this restaurant is the prices.
1632445,305,,,1632445:5,"Even though its good seafood, the prices are too high."
1632445,305,,,1632445:6,The lobster sandwich is $24 and although it was good it was not nearly enough to warrant that price.
735448,306,AMBIENCE#GENERAL,positive,,
735448,306,FOOD#QUALITY,positive,,
735448,306,SERVICE#GENERAL,positive,,
735448,306,RESTAURANT#PRICES,positive,,
735448,306,DRINKS#QUALITY,positive,,
735448,306,LOCATION#GENERAL,neutral,,
735448,306,RESTAURANT#GENERAL,positive,,
735448,306,,,735448:0,this place... we stumbled upon it on labor day weekend.
735448,306,,,735448:1,"whoever the jazz duo was, they were on POINT."
735448,306,,,735448:2,"good music, great food, speedy service affordable prices."
735448,306,,,735448:3,even the wine by the glass was good.
735448,306,,,735448:4,"its a little out of the way if you don't live in the neighborhood, but definitely worth the trip from wherever you are."
1016296,307,RESTAURANT#GENERAL,negative,,
1016296,307,SERVICE#GENERAL,negative,,
1016296,307,FOOD#QUALITY,negative,,
1016296,307,RESTAURANT#MISCELLANEOUS,negative,,
1016296,307,,,1016296:0,I was very disappointed with this restaurant.
1016296,307,,,1016296:1,Ive asked a cart attendant for a lotus leaf wrapped rice and she replied back rice and just walked away.
1016296,307,,,1016296:2,I had to ask her three times before she finally came back with the dish Ive requested.
1016296,307,,,1016296:3,"Food was okay, nothing great."
1016296,307,,,1016296:4,Chow fun was dry; pork shu mai was more than usually greasy and had to share a table with loud and rude family.
1016296,307,,,1016296:5,I/we will never go back to this place again.
1205520,308,RESTAURANT#GENERAL,positive,,
1205520,308,SERVICE#GENERAL,negative,,
1205520,308,FOOD#QUALITY,positive,,
1205520,308,,,1205520:0,I'm not sure where the other reviewers ate but it seems as if we visited two different restaurants because my friends and I all enjoy Mizu very much... and we're repeat customers.
1205520,308,,,1205520:1,Even after they overcharged me the last time I was there.
1205520,308,,,1205520:2,Make sure you have the Spicy Scallop roll.. .
1205520,308,,,1205520:3,it's delicious!
1064477,309,FOOD#QUALITY,positive,,
1064477,309,FOOD#STYLE_OPTIONS,positive,,
1064477,309,FOOD#PRICES,positive,,
1064477,309,RESTAURANT#GENERAL,positive,,
1064477,309,,,1064477:0,"I tend to judge a sushi restaurant by its sea urchin, which was heavenly at sushi rose."
1064477,309,,,1064477:1,"It melted in my little mouth and the perfect consistency-not too fishy, creamy, and slightly buttery."
1064477,309,,,1064477:2,The sushi seemed pretty fresh and was adequately proportioned.
1064477,309,,,1064477:3,The rice to fish ration was also good--they didn't try to overpack the rice.
1064477,309,,,1064477:4,We took advanatage of the half price sushi deal on saturday so it was well worth it.
1328078,310,RESTAURANT#GENERAL,positive,,
1328078,310,FOOD#QUALITY,positive,,
1328078,310,FOOD#STYLE_OPTIONS,neutral,,
1328078,310,,,1328078:0,"I am not the most experienced person when it comes to Thai food, but my friend who took me there is."
1328078,310,,,1328078:1,He has visited Thailand and is quite expert on the cuisine.
1328078,310,,,1328078:2,It was wonderful.
1328078,310,,,1328078:3,"the salads are delicious, both refreshing and very spicy."
1328078,310,,,1328078:4,We had Pam's special fried fish and it was amazing.
1328078,310,,,1328078:5,too large for just two people but nothing was left.
1328078,310,,,1328078:6,Unbelievable.
1387314,311,RESTAURANT#GENERAL,positive,,
1387314,311,FOOD#QUALITY,positive,,
1387314,311,SERVICE#GENERAL,positive,,
1387314,311,AMBIENCE#GENERAL,positive,,
1387314,311,,,1387314:0,I go and eat out at many different restaurants and this is one place you have go and try.
1387314,311,,,1387314:1,This is my first time writing a review for a restaurant because the food and service was excellent.
1387314,311,,,1387314:2,The filet mignon dish was superb!
1387314,311,,,1387314:3,I would defiantly come back here again as one of my top choices.
1387314,311,,,1387314:4,It's a small cute restaurant.
1649025,312,FOOD#QUALITY,positive,,
1649025,312,FOOD#PRICES,positive,,
1649025,312,SERVICE#GENERAL,positive,,
1649025,312,RESTAURANT#MISCELLANEOUS,positive,,
1649025,312,RESTAURANT#GENERAL,positive,,
1649025,312,,,1649025:0,I visit New Green Bo when I have money or when I am broke.
1649025,312,,,1649025:1,"I recommend the jelly fish, drunken chicken and the soupy dumplings, certainly the stir fry blue crab."
1649025,312,,,1649025:2,The food is so cheap and the waiters are nice.
1649025,312,,,1649025:3,"Of course, it is crowded but who cares."
1649025,312,,,1649025:4,Authentic Shanghai style and I cannot recommend a better Shanghai place in New York.
DBG#7,313,RESTAURANT#GENERAL,negative,,
DBG#7,313,SERVICE#GENERAL,negative,,
DBG#7,313,FOOD#QUALITY,negative,,
DBG#7,313,FOOD#PRICES,negative,,
DBG#7,313,FOOD#STYLE_OPTIONS,negative,,
DBG#7,313,,,DBG#7:0,More Williamsburg Garbage
DBG#7,313,,,DBG#7:1,My wife and I visited Dokebi tonight.
DBG#7,313,,,DBG#7:2,We ordered dosut bibimbap and nakgi-bokum.
DBG#7,313,,,DBG#7:3,The dishes came out around 5 minutes apart.
DBG#7,313,,,DBG#7:4,"The bibimbap was average, but the stone bowl wasn't even close to sizzling."
DBG#7,313,,,DBG#7:5,Too bad I had paid an extra $2 for the stone bowl.
DBG#7,313,,,DBG#7:6,The nakgi-bokum was horrible.
DBG#7,313,,,DBG#7:7,Easily the worst stir-fried squid I've ever tasted.
DBG#7,313,,,DBG#7:8,The sauce tasted more like Chinese fast food than decent Korean.
DBG#7,313,,,DBG#7:9,"The side dishes were passable, and I did get a refill upon request."
DBG#7,313,,,DBG#7:10,The real problem I had with this place was the complete lack of service.
